unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP,tradecount
1.63271E+12,27/09/2021 02:00,BTC/GBP,32849.5,32888.87,32600.98,32752.28,6.74937,221100.3698,123
1.6327E+12,27/09/2021 01:00,BTC/GBP,32596.4,32829.99,32417.54,32819.81,11.76482,383769.9087,286
1.6327E+12,27/09/2021 00:00,BTC/GBP,32019.05,32551.15,31839.59,32551.15,2.36904,76495.12218,164
1.6327E+12,26/09/2021 23:00,BTC/GBP,31826.53,32081.39,31651.74,32014.48,4.24426,135319.9011,206
1.63269E+12,26/09/2021 22:00,BTC/GBP,32387.86,32600,31753.24,31884.35,7.11803,229122.4738,230
1.63269E+12,26/09/2021 21:00,BTC/GBP,32434.69,32434.69,32201.05,32371.41,5.03219,162514.9133,171
1.63269E+12,26/09/2021 20:00,BTC/GBP,32149.07,32453.06,32145.07,32408.23,3.16983,102344.9108,165
1.63268E+12,26/09/2021 19:00,BTC/GBP,32115.75,32304.89,32089.3,32111.84,4.44776,143107.4327,162
1.63268E+12,26/09/2021 18:00,BTC/GBP,32100.89,32178.06,32091.57,32115.75,1.84638,59338.03539,144
1.63268E+12,26/09/2021 17:00,BTC/GBP,32155.92,32192.95,32039.77,32118.92,2.80497,90142.52381,148
1.63267E+12,26/09/2021 16:00,BTC/GBP,32308.94,32375.98,32077.4,32171.72,3.44245,110873.9344,153
1.63267E+12,26/09/2021 15:00,BTC/GBP,32254.84,32337.7,32139.65,32240,3.68898,118884.8184,274
1.63266E+12,26/09/2021 14:00,BTC/GBP,32154.69,32272.07,32045.71,32237.04,2.98911,96082.03902,262
1.63266E+12,26/09/2021 13:00,BTC/GBP,32199.67,32237.93,32068.82,32154.69,1.64494,52853.66934,227
1.63266E+12,26/09/2021 12:00,BTC/GBP,32063.88,32328.86,32051.41,32175.27,3.48132,112048.7578,332
1.63265E+12,26/09/2021 11:00,BTC/GBP,32013.01,32225.91,32000,32045.67,2.54935,81779.98777,266
1.63265E+12,26/09/2021 10:00,BTC/GBP,32249.35,32334.69,31874.21,32053.46,8.30075,266618.0093,244
1.63265E+12,26/09/2021 09:00,BTC/GBP,31013.81,32570.55,30941.02,32227.79,16.66319,532259.7004,587
1.63264E+12,26/09/2021 08:00,BTC/GBP,30734.47,31018.59,30577.02,31002.61,29.12878,898591.8374,434
1.63264E+12,26/09/2021 07:00,BTC/GBP,31228.14,31279.21,30375.1,30813.9,19.08546,588175.4376,539
1.63264E+12,26/09/2021 06:00,BTC/GBP,31250,31368.52,31201,31231.65,10.49921,327850.2207,127
1.63263E+12,26/09/2021 05:00,BTC/GBP,31400.09,31458.72,31236.64,31287.59,8.40757,262866.7306,108
1.63263E+12,26/09/2021 04:00,BTC/GBP,31318.64,31406.5,31150,31395.15,3.60064,112697.0802,124
1.63263E+12,26/09/2021 03:00,BTC/GBP,31238.17,31509.77,31176.22,31408.67,2.54742,79701.04282,94
1.63262E+12,26/09/2021 02:00,BTC/GBP,31468.79,31477.27,31174.18,31281.45,7.30637,228579.6807,175
1.63262E+12,26/09/2021 01:00,BTC/GBP,31632.31,31664.83,31309.81,31483.4,2.70924,85301.16248,105
1.63261E+12,26/09/2021 00:00,BTC/GBP,31687.93,31750.95,31459.66,31634.76,22.67649,714914.076,326
1.63261E+12,25/09/2021 23:00,BTC/GBP,31770.1,31794.29,31643.21,31696.44,0.74237,23538.40366,66
1.63261E+12,25/09/2021 22:00,BTC/GBP,31758.09,31791.55,31700.07,31791.21,1.02251,32471.08293,73
1.6326E+12,25/09/2021 21:00,BTC/GBP,31705.32,31749.84,31517.86,31729.03,4.51559,142877.3625,189
1.6326E+12,25/09/2021 20:00,BTC/GBP,31731.97,31843.97,31645.2,31745.67,8.6593,275191.9255,165
1.6326E+12,25/09/2021 19:00,BTC/GBP,31670.25,31819.64,31611.02,31709.49,3.7149,117814.3349,182
1.63259E+12,25/09/2021 18:00,BTC/GBP,31707.27,31816.99,31549.59,31659.65,3.44241,109020.3134,142
1.63259E+12,25/09/2021 17:00,BTC/GBP,31645.11,31754.16,31609.12,31662.31,9.10571,288407.9647,236
1.63259E+12,25/09/2021 16:00,BTC/GBP,31731.74,31773.05,31495.71,31657.9,4.87728,154318.8125,200
1.63258E+12,25/09/2021 15:00,BTC/GBP,31476.99,31753.61,31372.5,31731.75,10.39709,328809.2287,274
1.63258E+12,25/09/2021 14:00,BTC/GBP,31600.27,31656.61,31357.14,31476.99,5.21929,164237.7972,210
1.63257E+12,25/09/2021 13:00,BTC/GBP,31421.58,31751.56,31421.58,31624.7,5.55831,175698.9505,185
1.63257E+12,25/09/2021 12:00,BTC/GBP,31572.76,31664.51,31447.31,31468.89,6.69216,211055.4216,160
1.63257E+12,25/09/2021 11:00,BTC/GBP,31691.3,31699,31393.26,31630.57,5.43076,171019.1113,171
1.63256E+12,25/09/2021 10:00,BTC/GBP,31718.2,31910,31653.61,31691.36,3.85135,122482.7137,157
1.63256E+12,25/09/2021 09:00,BTC/GBP,31693.97,31864.64,31522.34,31695.32,5.64174,178857.2672,171
1.63256E+12,25/09/2021 08:00,BTC/GBP,31426.86,31746.24,30917.27,31690.44,20.62365,643204.9448,461
1.63255E+12,25/09/2021 07:00,BTC/GBP,31748.36,31751.33,31353.68,31426.78,4.25804,134133.5924,177
1.63255E+12,25/09/2021 06:00,BTC/GBP,31537.67,31787.74,31517.25,31725.56,17.90608,568185.5595,226
1.63255E+12,25/09/2021 05:00,BTC/GBP,31734.54,31782.58,31469.05,31519.27,4.15618,131389.6647,147
1.63254E+12,25/09/2021 04:00,BTC/GBP,31656.27,31794.29,31656.27,31712.41,4.38581,139184.2371,92
1.63254E+12,25/09/2021 03:00,BTC/GBP,31450.9,31706.02,31450.9,31623.26,3.06072,96569.81466,111
1.63254E+12,25/09/2021 02:00,BTC/GBP,31509.77,31714.28,31384.47,31384.47,6.7635,213375.5203,142
1.63253E+12,25/09/2021 01:00,BTC/GBP,31698.63,31698.63,31199.32,31474.86,4.59042,144061.5255,192
1.63253E+12,25/09/2021 00:00,BTC/GBP,31765.75,31879.98,31603.98,31753.77,4.11729,130780.8387,135
1.63252E+12,24/09/2021 23:00,BTC/GBP,31899.75,31899.75,31559.47,31810.1,2.63838,83683.74912,171
1.63252E+12,24/09/2021 22:00,BTC/GBP,31838.3,31994.99,31731.09,31948.57,2.99967,95438.27452,192
1.63252E+12,24/09/2021 21:00,BTC/GBP,31837.62,32032.48,31815.02,31815.02,6.91416,220732.2245,268
1.63251E+12,24/09/2021 20:00,BTC/GBP,31431.23,31875.01,31385.1,31867.92,4.57177,145225.6014,222
1.63251E+12,24/09/2021 19:00,BTC/GBP,31279.39,31573.5,31270.38,31465.24,6.08568,191321.243,260
1.63251E+12,24/09/2021 18:00,BTC/GBP,31220.83,31376.19,31200.91,31312.22,2.29059,71669.19385,119
1.6325E+12,24/09/2021 17:00,BTC/GBP,31270,31302.4,30958.09,31094.81,7.49133,233276.8746,255
1.6325E+12,24/09/2021 16:00,BTC/GBP,31126.38,31368.46,31063.74,31302.51,5.2121,162825.0853,222
1.6325E+12,24/09/2021 15:00,BTC/GBP,31470.64,31472.76,30882.44,31151.61,20.74216,648080.7161,441
1.63249E+12,24/09/2021 14:00,BTC/GBP,31011.18,31666.58,30994.94,31501.3,32.67597,1026712.016,670
1.63249E+12,24/09/2021 13:00,BTC/GBP,30502.67,31122.79,30289.53,31061.48,66.22777,2032438.412,1015
1.63248E+12,24/09/2021 12:00,BTC/GBP,30743.29,30825.46,30399.96,30521.59,19.6332,600807.5553,580
1.63248E+12,24/09/2021 11:00,BTC/GBP,31198.3,31274.62,30108.53,30789.64,98.9014,3024533.917,1618
1.63248E+12,24/09/2021 10:00,BTC/GBP,31227.79,31577.59,31068.25,31198.3,41.2411,1290487.302,967
1.63247E+12,24/09/2021 09:00,BTC/GBP,32916.57,32916.58,31229.51,31343.07,77.75359,2487964.148,1691
1.63247E+12,24/09/2021 08:00,BTC/GBP,33149.42,33311.43,32853.18,32891.02,5.36273,177757.7684,352
1.63247E+12,24/09/2021 07:00,BTC/GBP,32628,33370.21,32628,33143.7,13.55709,448344.4581,425
1.63246E+12,24/09/2021 06:00,BTC/GBP,32669.15,32846.83,32610.29,32627.95,21.89123,716803.1923,264
1.63246E+12,24/09/2021 05:00,BTC/GBP,32640.99,32680.52,32445.3,32632.48,5.18942,168906.2299,131
1.63246E+12,24/09/2021 04:00,BTC/GBP,32693.76,32751.68,32545.92,32725.14,5.9815,195390.913,164
1.63245E+12,24/09/2021 03:00,BTC/GBP,32849.73,32917.84,32681.95,32693.37,5.13026,168366.1869,154
1.63245E+12,24/09/2021 02:00,BTC/GBP,32904.02,32904.02,32743.99,32823.34,2.30953,75805.33541,108
1.63245E+12,24/09/2021 01:00,BTC/GBP,33009.44,33067.98,32816.84,32816.84,6.41481,211612.7119,185
1.63244E+12,24/09/2021 00:00,BTC/GBP,33165.51,33224,33000,33003.7,6.17303,204222.6593,160
1.63244E+12,23/09/2021 23:00,BTC/GBP,33109.53,33344.67,32943.78,33144.69,7.67419,254073.4874,231
1.63243E+12,23/09/2021 22:00,BTC/GBP,32999.99,33206.4,32785.69,33137.74,5.02897,165880.1646,200
1.63243E+12,23/09/2021 21:00,BTC/GBP,33015.66,33053.22,32904.89,33000,3.47846,114752.0105,173
1.63243E+12,23/09/2021 20:00,BTC/GBP,33080.19,33108.94,32864.68,32995.31,2.26014,74546.01093,236
1.63242E+12,23/09/2021 19:00,BTC/GBP,33074.38,33111.61,32937.35,33059.32,3.50984,115987.5877,197
1.63242E+12,23/09/2021 18:00,BTC/GBP,33135.71,33195.74,32850.96,33054.53,15.12916,499499.8186,335
1.63242E+12,23/09/2021 17:00,BTC/GBP,32352.96,33184.18,32344.22,33114.52,30.90682,1016862.559,832
1.63241E+12,23/09/2021 16:00,BTC/GBP,32354.56,32445.02,32279.4,32340,16.48453,533096.6489,690
1.63241E+12,23/09/2021 15:00,BTC/GBP,32626.89,32674.94,32326.28,32365.77,10.26848,333715.2407,303
1.63241E+12,23/09/2021 14:00,BTC/GBP,32605.86,32679.45,32523.04,32632.2,10.2795,335263.7777,303
1.6324E+12,23/09/2021 13:00,BTC/GBP,32188.26,32670.84,32140.22,32606.06,11.78852,382382.6024,284
1.6324E+12,23/09/2021 12:00,BTC/GBP,32245.82,32491.32,32100.61,32165.86,22.32013,720310.7067,370
1.63239E+12,23/09/2021 11:00,BTC/GBP,32410.56,32472.93,32109.89,32299.89,9.78038,316136.0826,266
1.63239E+12,23/09/2021 10:00,BTC/GBP,32592.3,32727.71,32228,32431.59,14.01103,453682.5933,307
1.63239E+12,23/09/2021 09:00,BTC/GBP,32502.56,32764.11,32481.86,32633.94,5.56146,181495.5295,192
1.63238E+12,23/09/2021 08:00,BTC/GBP,32808.62,32832.43,32506.03,32538.88,4.6423,151853.3774,171
1.63238E+12,23/09/2021 07:00,BTC/GBP,32876.44,32876.44,32599.66,32808.54,4.44351,145214.1377,273
1.63238E+12,23/09/2021 06:00,BTC/GBP,32558.85,32889.4,32435.64,32843.76,5.4891,179073.0397,242
1.63237E+12,23/09/2021 05:00,BTC/GBP,32634.51,32700,32427.07,32542.43,9.49486,308825.6191,160
1.63237E+12,23/09/2021 04:00,BTC/GBP,32695.14,32818.19,32625.51,32631.86,2.68813,87909.52306,116
1.63237E+12,23/09/2021 03:00,BTC/GBP,32444.06,32761.39,32371.22,32665.5,6.90495,225314.7609,158
1.63236E+12,23/09/2021 02:00,BTC/GBP,32363.92,32477.93,32272.65,32415.38,2.75706,89234.33349,84
1.63236E+12,23/09/2021 01:00,BTC/GBP,32007.87,32391.89,31941.33,32352.94,11.9523,383149.173,157
1.63236E+12,23/09/2021 00:00,BTC/GBP,32251.18,32444.5,31964.66,32057.21,10.97994,353299.3531,238
1.63235E+12,22/09/2021 23:00,BTC/GBP,32280.02,32333.15,32221.2,32257.73,6.4259,207376.4255,158
1.63235E+12,22/09/2021 22:00,BTC/GBP,32085.82,32299.98,32017.8,32266.14,4.15549,133633.0357,148
1.63234E+12,22/09/2021 21:00,BTC/GBP,32180.19,32332.98,31916.99,32063.93,17.84499,573336.1266,477
1.63234E+12,22/09/2021 20:00,BTC/GBP,32137.03,32251.5,31964.4,32222.19,9.79976,314351.0488,496
1.63234E+12,22/09/2021 19:00,BTC/GBP,31925.01,32192.78,31729.76,32138,10.82945,347182.8565,366
1.63233E+12,22/09/2021 18:00,BTC/GBP,31901.55,32513.23,31755.32,31909.21,35.38385,1140166.273,862
1.63233E+12,22/09/2021 17:00,BTC/GBP,32052.83,32081.02,31731.27,31871.72,8.7796,280141.9484,325
1.63233E+12,22/09/2021 16:00,BTC/GBP,31878.04,32053,31829.56,32046.06,12.25285,391698.1054,378
1.63232E+12,22/09/2021 15:00,BTC/GBP,31270.14,31925,31270.14,31878.06,17.429,548858.2274,393
1.63232E+12,22/09/2021 14:00,BTC/GBP,31368.46,31485.33,31229.95,31249.85,4.69624,147327.2876,364
1.63232E+12,22/09/2021 13:00,BTC/GBP,31188.41,31541.47,31136.7,31322.92,7.65508,239861.5296,393
1.63231E+12,22/09/2021 12:00,BTC/GBP,31048.44,31238.61,30987.85,31223.9,1.8014,56066.22062,141
1.63231E+12,22/09/2021 11:00,BTC/GBP,31190.87,31215.14,30950.93,31037.49,6.50865,202226.2456,207
1.6323E+12,22/09/2021 10:00,BTC/GBP,31284.8,31368.46,31000,31168.7,4.35862,135928.0279,211
1.6323E+12,22/09/2021 09:00,BTC/GBP,31231.36,31331.98,31110.52,31302.54,4.971,155258.7139,285
1.6323E+12,22/09/2021 08:00,BTC/GBP,31428.33,31460.66,31197.47,31218.54,6.12281,191930.312,203
1.63229E+12,22/09/2021 07:00,BTC/GBP,31221.98,31533.18,31109.68,31406.8,17.48768,548706.3235,449
1.63229E+12,22/09/2021 06:00,BTC/GBP,30952.12,31252.51,30925.34,31183.19,8.32489,258704.0315,196
1.63229E+12,22/09/2021 05:00,BTC/GBP,30950.45,31161.26,30919.98,31019.33,3.25762,101134.0003,115
1.63228E+12,22/09/2021 04:00,BTC/GBP,31076.84,31146.71,30886.99,30956.23,2.95708,91690.53631,104
1.63228E+12,22/09/2021 03:00,BTC/GBP,31044.67,31268.69,31044.67,31051.1,5.50925,171590.3244,146
1.63228E+12,22/09/2021 02:00,BTC/GBP,31192.89,31192.89,30945.2,31064.76,11.27396,349776.7273,175
1.63227E+12,22/09/2021 01:00,BTC/GBP,30241.18,31257.52,30131.25,31105.55,9.24489,285427.5823,391
1.63227E+12,22/09/2021 00:00,BTC/GBP,30042.81,30588.02,29953.31,30270.7,11.28647,340114.7995,300
1.63227E+12,21/09/2021 23:00,BTC/GBP,29945.52,30333.13,29637.9,29999.45,20.45772,611922.8329,718
1.63226E+12,21/09/2021 22:00,BTC/GBP,30671.19,30766.17,29900,29900,34.30089,1041324.578,921
1.63226E+12,21/09/2021 21:00,BTC/GBP,30312.98,31004.81,29310,30691.92,56.191568,1695334.978,1896
1.63225E+12,21/09/2021 20:00,BTC/GBP,31084.51,31340,30191.33,30322.57,33.65525,1025146.686,1013
1.63225E+12,21/09/2021 19:00,BTC/GBP,31224.94,31411.58,30880.63,31183.36,12.78619,398693.7624,416
1.63225E+12,21/09/2021 18:00,BTC/GBP,30876.83,31684.21,30876.81,31230.26,22.55998,707071.9481,567
1.63224E+12,21/09/2021 17:00,BTC/GBP,31480.18,31532.67,30744.58,30875,25.2019,783906.7939,563
1.63224E+12,21/09/2021 16:00,BTC/GBP,31881.85,32028.21,31371.98,31448.27,6.60584,208935.4444,285
1.63224E+12,21/09/2021 15:00,BTC/GBP,31404.4,32081.37,31348.92,31885.03,9.35722,297151.9487,304
1.63223E+12,21/09/2021 14:00,BTC/GBP,31927.36,31927.36,31212.52,31405.13,21.74238,684881.7797,529
1.63223E+12,21/09/2021 13:00,BTC/GBP,31939.15,32047.56,31731.27,31943.25,4.23091,134936.7717,173
1.63223E+12,21/09/2021 12:00,BTC/GBP,31937.3,32194.43,31863.89,31972.2,15.86808,507099.0776,428
1.63222E+12,21/09/2021 11:00,BTC/GBP,32088.77,32162.6,31967.55,32007.22,4.03839,129402.3322,176
1.63222E+12,21/09/2021 10:00,BTC/GBP,31842.88,32200.66,31792.57,32088.81,5.20281,166350.7987,231
1.63221E+12,21/09/2021 09:00,BTC/GBP,31963.62,32027.83,31791.47,31826.67,3.06986,98019.39744,184
1.63221E+12,21/09/2021 08:00,BTC/GBP,31966.21,32104.38,31763.11,31930.43,10.15346,324058.1459,530
1.63221E+12,21/09/2021 07:00,BTC/GBP,31686.72,31985.96,31563.6,31935,5.97352,189758.4616,286
1.6322E+12,21/09/2021 06:00,BTC/GBP,31431.92,31782.59,31431.92,31651.84,15.1501,477794.3581,236
1.6322E+12,21/09/2021 05:00,BTC/GBP,31356.84,31509.77,31138.51,31391.45,3.37431,105603.0256,131
1.6322E+12,21/09/2021 04:00,BTC/GBP,31513.48,31614.05,31242.23,31332.54,2.1451,67248.67029,100
1.63219E+12,21/09/2021 03:00,BTC/GBP,31646.44,31713.76,31441.79,31518.41,2.27273,71821.54474,71
1.63219E+12,21/09/2021 02:00,BTC/GBP,31530.62,31777.82,31369.69,31661.88,6.25142,197652.3468,136
1.63219E+12,21/09/2021 01:00,BTC/GBP,30759.28,31582.97,30697.7,31572.34,7.78314,242071.4994,268
1.63218E+12,21/09/2021 00:00,BTC/GBP,31746.06,31746.06,29706.06,30759.28,52.07324,1596916.2,1725
1.63218E+12,20/09/2021 23:00,BTC/GBP,31963.67,32148.88,31364,31714.98,35.14417,1112266.746,683
1.63218E+12,20/09/2021 22:00,BTC/GBP,32099.23,32376.19,31776.5,31922.79,7.6104,244339.401,228
1.63217E+12,20/09/2021 21:00,BTC/GBP,32154.77,32366.09,32057.91,32057.95,11.3365,364994.3176,290
1.63217E+12,20/09/2021 20:00,BTC/GBP,32319.42,32441.46,31874.23,32092.56,8.76555,282206.8812,296
1.63216E+12,20/09/2021 19:00,BTC/GBP,32012.75,32430.93,31657.19,32365.26,21.46835,685675.5502,573
1.63216E+12,20/09/2021 18:00,BTC/GBP,32517.53,32542.84,31917.95,32012.75,30.68338,991179.2575,706
1.63216E+12,20/09/2021 17:00,BTC/GBP,32381.37,32698.96,32268.29,32498.08,4.75166,154242.9988,264
1.63215E+12,20/09/2021 16:00,BTC/GBP,32362.44,32540,32162.03,32343.4,6.77172,219113.2894,266
1.63215E+12,20/09/2021 15:00,BTC/GBP,32310.43,32471.69,32062.98,32407.59,18.6426,602422.4503,445
1.63215E+12,20/09/2021 14:00,BTC/GBP,32498.11,32574.21,32248.99,32303.72,19.29945,625754.2854,597
1.63214E+12,20/09/2021 13:00,BTC/GBP,32059.05,32546.27,31778.12,32498.11,18.24028,587226.539,613
1.63214E+12,20/09/2021 12:00,BTC/GBP,32150.29,32364.41,31259.23,32056.67,25.38467,808565.4607,1126
1.63214E+12,20/09/2021 11:00,BTC/GBP,32777.73,32777.73,31825.04,32173.93,34.43793,1112096.239,963
1.63213E+12,20/09/2021 10:00,BTC/GBP,32983.66,33282.75,32600,32772.22,11.44413,376801.3499,495
1.63213E+12,20/09/2021 09:00,BTC/GBP,33136.65,33233.21,32947.14,32977.15,12.00937,397639.1889,317
1.63212E+12,20/09/2021 08:00,BTC/GBP,32910.38,33197.18,32811.37,33147.67,6.80588,224956.9523,345
1.63212E+12,20/09/2021 07:00,BTC/GBP,33520.13,33614.18,32652.1,32891.11,11.6808,387535.8959,480
1.63212E+12,20/09/2021 06:00,BTC/GBP,33565.21,33592.81,33380.69,33518.2,9.72223,325494.3621,317
1.63211E+12,20/09/2021 05:00,BTC/GBP,33467.32,33567.74,33457.41,33543.05,5.07673,170238.277,183
1.63211E+12,20/09/2021 04:00,BTC/GBP,33341.66,33539.62,33279.77,33446.19,3.59567,120069.2648,86
1.63211E+12,20/09/2021 03:00,BTC/GBP,33669.71,33707.33,33124.02,33423.72,7.06323,235494.7003,280
1.6321E+12,20/09/2021 02:00,BTC/GBP,34582.62,34587.09,33549.05,33745.32,20.83284,709940.6682,508
1.6321E+12,20/09/2021 01:00,BTC/GBP,34443.73,34609.01,34424.84,34572.55,2.07324,71531.05242,79
1.6321E+12,20/09/2021 00:00,BTC/GBP,34623.77,34630.46,34250,34315.96,5.45877,187790.5452,173
1.63209E+12,19/09/2021 23:00,BTC/GBP,34401.49,34663.38,34361.53,34552.8,3.6854,127285.6019,137
1.63209E+12,19/09/2021 22:00,BTC/GBP,34713.81,34806.14,34277.77,34410.33,20.49817,707401.7956,500
1.63209E+12,19/09/2021 21:00,BTC/GBP,34812.9,34865.29,34615.21,34665.89,4.20042,145974.4646,158
1.63208E+12,19/09/2021 20:00,BTC/GBP,34623.65,34998.01,34571.42,34792.12,11.8464,411760.5613,229
1.63208E+12,19/09/2021 19:00,BTC/GBP,34889.63,34909,34635.16,34665.34,3.21871,111955.8869,134
1.63207E+12,19/09/2021 18:00,BTC/GBP,34629.71,34952.09,34581.65,34850.83,3.25198,113050.4134,178
1.63207E+12,19/09/2021 17:00,BTC/GBP,34784.38,34855.52,34585.35,34641.35,3.47739,120696.4695,153
1.63207E+12,19/09/2021 16:00,BTC/GBP,34833.05,34896.9,34740.17,34759.59,1.93059,67247.20955,147
1.63206E+12,19/09/2021 15:00,BTC/GBP,34802.42,34932.36,34742.76,34847.41,2.80213,97625.59959,198
1.63206E+12,19/09/2021 14:00,BTC/GBP,34566.68,34882.11,34539.13,34780.91,11.85927,411754.4507,295
1.63206E+12,19/09/2021 13:00,BTC/GBP,34541.59,34640.69,34494.59,34580,2.35825,81564.44186,125
1.63205E+12,19/09/2021 12:00,BTC/GBP,34568.54,34668.77,34388.23,34537.69,4.7737,164790.0644,232
1.63205E+12,19/09/2021 11:00,BTC/GBP,35137.56,35142.55,34492.53,34582.84,8.07803,281508.9688,390
1.63205E+12,19/09/2021 10:00,BTC/GBP,35153.36,35212.05,35118.17,35119.05,4.64232,163242.51,309
1.63204E+12,19/09/2021 09:00,BTC/GBP,35276.17,35314.63,35142.85,35187.58,3.65157,128598.9906,276
1.63204E+12,19/09/2021 08:00,BTC/GBP,35208.03,35316.4,35176.68,35276.22,2.59897,91603.49185,297
1.63203E+12,19/09/2021 07:00,BTC/GBP,35189.41,35242.33,35034.95,35208.03,2.71223,95332.78864,245
1.63203E+12,19/09/2021 06:00,BTC/GBP,35082.47,35187.47,34991.32,35178.59,2.12067,74440.96983,312
1.63203E+12,19/09/2021 05:00,BTC/GBP,34972.23,35111.52,34910.52,35090.9,1.62008,56727.04424,331
1.63202E+12,19/09/2021 04:00,BTC/GBP,34968.11,35107.87,34904.84,34972.85,1.2852,44970.94312,302
1.63202E+12,19/09/2021 03:00,BTC/GBP,35090.69,35108.13,34915.87,34973.25,2.25789,79008.17868,352
1.63202E+12,19/09/2021 02:00,BTC/GBP,34942.49,35093.67,34911.72,35088.53,1.90409,66608.84793,90
1.63201E+12,19/09/2021 01:00,BTC/GBP,34987.64,34987.64,34786.7,34974.95,7.01691,245004.327,169
1.63201E+12,19/09/2021 00:00,BTC/GBP,35253.59,35336.04,34987.64,34987.64,8.31234,292162.7459,217
1.63201E+12,18/09/2021 23:00,BTC/GBP,35092.63,35313.21,35012.93,35277.3,6.09732,214431.3292,226
1.632E+12,18/09/2021 22:00,BTC/GBP,34924.92,35107.98,34924.92,35084.78,4.65153,163033.3245,197
1.632E+12,18/09/2021 21:00,BTC/GBP,35022.72,35134.22,34955.43,34983.53,4.4425,155745.7808,173
1.632E+12,18/09/2021 20:00,BTC/GBP,35207.72,35215.33,34919.07,35022.72,17.21339,602738.9022,369
1.63199E+12,18/09/2021 19:00,BTC/GBP,35258.74,35265.97,35109.02,35219.25,2.84877,100241.3764,170
1.63199E+12,18/09/2021 18:00,BTC/GBP,35269.86,35345.34,35227.06,35256.23,2.82448,99659.16922,131
1.63198E+12,18/09/2021 17:00,BTC/GBP,35159.62,35309.8,35107.09,35292.18,7.22075,254240.7931,365
1.63198E+12,18/09/2021 16:00,BTC/GBP,35347.09,35420.5,35157.78,35206.94,4.97039,175344.7401,342
1.63198E+12,18/09/2021 15:00,BTC/GBP,35405.71,35463.7,35244.97,35338.14,4.43584,156950.6332,317
1.63197E+12,18/09/2021 14:00,BTC/GBP,35369.42,35440.46,35321.05,35392.36,2.7539,97429.3357,191
1.63197E+12,18/09/2021 13:00,BTC/GBP,35312.32,35465.77,35293.2,35392.86,3.79493,134251.968,191
1.63197E+12,18/09/2021 12:00,BTC/GBP,35356.47,35542.2,35240.27,35311.34,6.99155,247585.3142,234
1.63196E+12,18/09/2021 11:00,BTC/GBP,35487.89,35521.42,35298.87,35319.95,5.72193,202897.4552,269
1.63196E+12,18/09/2021 10:00,BTC/GBP,35493.8,35552.78,35441.98,35481.1,3.98317,141416.0357,243
1.63196E+12,18/09/2021 09:00,BTC/GBP,35509.75,35653.71,35409.17,35500.51,4.04606,143722.4256,293
1.63195E+12,18/09/2021 08:00,BTC/GBP,35507.84,35602.48,35466.3,35519.93,9.79022,347784.8021,328
1.63195E+12,18/09/2021 07:00,BTC/GBP,35477.17,35570.86,35421.78,35497.88,18.44465,654652.3289,448
1.63194E+12,18/09/2021 06:00,BTC/GBP,35535.42,35575.31,35386.4,35451.01,2.84846,101120.7286,163
1.63194E+12,18/09/2021 05:00,BTC/GBP,35285.71,35571.42,35245.01,35521.48,5.84119,206726.3829,243
1.63194E+12,18/09/2021 04:00,BTC/GBP,34990.09,35280.35,34989.15,35280.35,2.73264,95950.13984,250
1.63193E+12,18/09/2021 03:00,BTC/GBP,34803.51,35006.92,34784.51,34995.12,1.58252,55267.36594,224
1.63193E+12,18/09/2021 02:00,BTC/GBP,34747.26,34796.04,34672.61,34784.99,0.77095,26782.31721,179
1.63193E+12,18/09/2021 01:00,BTC/GBP,34583.8,34785.13,34524.38,34745.28,2.80473,97209.90868,232
1.63192E+12,18/09/2021 00:00,BTC/GBP,34524.78,34562.14,34324.7,34562.14,5.56586,191860.5961,297
1.63192E+12,17/09/2021 23:00,BTC/GBP,34237.96,34513.5,34237.96,34512.59,2.68423,92289.97506,128
1.63192E+12,17/09/2021 22:00,BTC/GBP,34521.4,34612.35,34250,34250,9.38164,323902.2553,178
1.63191E+12,17/09/2021 21:00,BTC/GBP,34262.82,34631.76,34132.72,34477.49,10.0821,346685.5243,246
1.63191E+12,17/09/2021 20:00,BTC/GBP,34692.85,34692.85,34279.49,34285.34,6.18176,212957.8623,195
1.63191E+12,17/09/2021 19:00,BTC/GBP,34444.12,34678.96,34350.3,34678.96,11.337,391433.2105,190
1.6319E+12,17/09/2021 18:00,BTC/GBP,34453.83,34513.05,34119.32,34431.42,14.62149,502324.2399,415
1.6319E+12,17/09/2021 17:00,BTC/GBP,34747.23,34776.54,34438.6,34460.84,5.63182,194888.727,265
1.63189E+12,17/09/2021 16:00,BTC/GBP,34651.84,34803.44,34552.95,34746.91,6.09321,211423.2145,208
1.63189E+12,17/09/2021 15:00,BTC/GBP,34660.09,34729.83,34596.6,34651.81,5.10567,176936.0085,279
1.63189E+12,17/09/2021 14:00,BTC/GBP,34423.33,34650.87,34409.53,34640.59,8.47053,292802.4783,251
1.63188E+12,17/09/2021 13:00,BTC/GBP,34553.75,34562.14,34341.56,34430,6.67583,230125.5208,213
1.63188E+12,17/09/2021 12:00,BTC/GBP,34547.94,34632.47,34427.05,34564.08,9.25628,319841.5837,338
1.63188E+12,17/09/2021 11:00,BTC/GBP,34565.83,34821.35,34458.28,34547.81,7.01455,242890.3689,438
1.63187E+12,17/09/2021 10:00,BTC/GBP,34782.98,34838.23,34492.75,34597.11,18.46381,639089.0043,459
1.63187E+12,17/09/2021 09:00,BTC/GBP,34987.9,34987.9,34795.71,34853.8,3.62378,126350.1974,227
